39.48375,-0.37502
39.47658,-0.37654
39.47685,-0.38181
39.45965,-0.38453
39.48197,-0.32456
39.47567,-0.38217
39.47358,-0.37815
39.46195,-0.36063
39.46746,-0.32813
39.47863,-0.38219
39.46062,-0.3605
39.4679,-0.38206
39.47337,-0.3778
39.46759,-0.39067
39.46343,-0.34325
39.48002,-0.38021
39.473,-0.32897
39.47152,-0.33123
39.45747,-0.36805
39.46233,-0.34263
39.47505,-0.36282
39.46232,-0.37508
39.48183,-0.32578
39.47317,-0.33932
39.48367,-0.37377
39.47328,-0.38588
39.46359,-0.37359
39.47598,-0.37867
39.48206,-0.32463
39.47745,-0.3799
39.47917,-0.377
39.47885,-0.37935
39.47257,-0.38161
39.46155,-0.3404
39.46051,-0.38512
39.4546,-0.36013
39.46227,-0.37241
39.47146,-0.37729
39.47146,-0.37729
39.47381,-0.37669
39.47146,-0.37729
39.47165,-0.37834
39.46018,-0.38432
39.48627,-0.32397
39.49225,-0.40044
39.47574,-0.34483
39.46066,-0.35361
39.49038,-0.40433
39.47146,-0.37729
39.47146,-0.37729
39.47572,-0.34406
39.46292,-0.33927
39.46039,-0.39117
39.47032,-0.38787
39.46548,-0.35487
39.47515,-0.37672
39.47639,-0.36467
39.47367,-0.38179
39.47833,-0.35356
39.473778,-0.328224
39.48489,-0.3686
39.47232,-0.38036
39.47383,-0.38028
39.47227,-0.38272
39.47451,-0.4087
39.4787,-0.37599
39.45585,-0.37265
39.56209,-0.28962
39.46358,-0.35514
39.46034,-0.37743
39.47409,-0.38381
39.45875,-0.35764
39.47321,-0.38044
39.48725,-0.37403
39.45528,-0.37583
39.47291,-0.35376
39.45993,-0.33699
39.30483,-0.29189
39.46005,-0.37687
39.47251,-0.32925
39.47573,-0.38542
39.47436,-0.3809
39.45828,-0.36719
39.46036,-0.37257
39.46118,-0.37218
39.36333,-0.32081
39.47305,-0.38039
39.47391,-0.37675
39.47668,-0.37992
39.4608,-0.33432
39.47384,-0.37677
39.47661,-0.32603
39.50205,-0.40703
39.46179,-0.38395
39.47039,-0.37314
39.45832,-0.37453
39.47234,-0.3775
39.45543,-0.39485
39.47574,-0.38224
39.45987,-0.38732
39.29884,-0.28764
39.46926,-0.35437
39.46157,-0.33124
39.45846784,-0.372049601
39.46949,-0.37353
39.46041,-0.37373
39.46374,-0.37136
39.46618,-0.35174
39.46409,-0.37361
39.47578,-0.39926
39.47753,-0.37966
39.47567,-0.38217
39.44833,-0.33492
39.47376,-0.37578
39.46527,-0.3801
39.46614,-0.38086
39.47062,-0.37194
39.46195,-0.37166
39.45975,-0.36948
39.46252,-0.37633
39.47344,-0.37836
39.4688,-0.39257
39.4699,-0.37228
39.46145,-0.39847
39.46676,-0.38376
39.48519,-0.36202
39.46065,-0.37007
39.47355,-0.38043
39.46959,-0.32917
39.49026,-0.40344
39.47456,-0.37949
39.48097,-0.37567
39.46085,-0.37638
39.46156,-0.37626
39.46766,-0.33682
39.49138,-0.37427
39.47525,-0.37671
39.47865,-0.38307
39.47109,-0.38169
39.45694,-0.38459
39.48005,-0.38036
39.46229,-0.37252
39.48435,-0.35948
39.46139,-0.37657
39.47465,-0.37786
39.47938,-0.3816
39.46842,-0.38674
39.47837,-0.37671
39.47932,-0.38506
39.46449,-0.36583
39.28184,-0.27967
39.47973,-0.37538
39.49051,-0.36628
39.46556,-0.35608
39.48643,-0.36135
39.46665,-0.37949
39.46594,-0.3318
39.46639,-0.33211
39.47167,-0.33034
