43.3252,-1.97209
43.24987,-2.93956
43.39062,-2.6947
43.31582,-2.00394
43.31478,-1.98734
43.31631,-1.98617
43.31679,-1.98624
43.40585,-2.94824
43.26317,-2.94752
43.2971,-1.86289
43.32412,-1.97071
43.32442,-1.98384
43.41362,-2.93662
43.38659,-2.63097
43.32489,-1.98353
43.31274,-2.00474
43.32466,-1.98436
43.15336,-2.61773
43.26258,-2.9433
43.26456,-2.94349
43.15173,-2.61799
43.15249,-2.61748
43.1538,-2.61728
43.31542,-2.00173
43.32352,-1.98504
43.30991,-2.00161
43.29081,-2.3562
43.38766,-2.91995
43.3253,-1.97295
43.31999,-1.98
43.38163,-2.98344
42.97479,-3.01849
42.74912,-2.44388
43.31326,-1.98132
43.34859,-2.56768
43.36252,-2.50608
43.32356,-1.92965
43.26914,-2.9288
43.40016,-2.75902
43.32475,-1.97214
43.31642,-1.95089
43.26785,-2.93253
43.32112,-1.97396
43.36752,-1.79215
43.31365,-1.985
43.30588,-2.05616
43.30589,-2.05531
43.30387,-2.05435
43.31799,-3.01304
43.32399,-1.98064
42.84649,-2.67074
43.31042,-1.99287
43.22432,-3.02308
43.30936,-1.98655
43.31251,-2.00065
43.30593,-2.38728
43.39866,-2.63521
43.30996,-2.00015
43.318085,-1.982051
43.25112,-3.37244
43.27118,-2.9266
43.32247,-1.97507
43.31432,-2.00275
43.28515,-2.32611
43.31442,-2.67693
43.27331,-2.94892
43.25892,-2.91867
43.25063,-2.93344
43.25742,-2.9242
43.31458,-1.98719
43.31486,-2.00157
43.32219,-1.98418
43.33665,-3.00109
43.24973,-2.93428
43.31504,-1.98332
43.28814,-2.1264
43.24846,-2.93289
42.8441,-2.66841
43.30588,-2.68651
43.30213,-2.20539
43.32767,-1.96953
42.84346,-2.67131
43.31302,-1.90139
43.3032,-2.36471
43.25797,-2.92556
43.32379,-1.97739
42.8383,-2.66674
43.3055,-2.03862
43.30502,-2.04034
43.28412,-2.17102
43.31897,-1.97007
43.26079,-2.91529
43.36336,-3.00882
43.26043,-2.93003
43.3682,-2.61135
43.36839,-2.6155
43.36728,-2.61415
43.36971,-2.61368
43.3225,-1.97859
43.24691,-1.99455
43.21736,-3.33746
43.22128,-3.33348
43.31748,-1.98149
43.27473,-3.2705
43.369328,-1.793148
43.256,-2.92127
43.2558,-2.92362
43.30636,-1.97638
43.38132,-2.58145
43.30934,-2.39472
43.30553,-1.97742
43.32146,-1.97412
43.10217,-2.90268
43.33035,-2.53114
43.28811,-1.80154
43.25486,-2.92255
43.26875,-2.95461
43.30781,-2.38762
43.2872,-2.16307
43.32387,-1.98166
42.84299,-2.66823
43.25905,-2.93197
43.31456,-1.90508
43.26872,-2.95448
43.26872,-2.95448
42.84828,-2.67524
43.32013,-1.95251
43.26872,-2.95448
43.36445,-2.50255
43.23609,-3.2136
43.31365,-1.98314
43.26872,-2.95448
43.30359,-2.36329
43.36315,-2.50469
42.94748,-2.83326
43.30354,-2.20378
43.31125,-2.00928
43.31337,-2.00393
43.31189,-3.086
43.26718,-2.93396
43.32281,-1.96771
43.2877,-1.98909
43.17973,-2.27211
43.30763,-2.38535
43.2935,-1.85757
43.31287,-2.00122
43.36294,-2.50904
43.30994,-1.98046
43.35653,-2.6234
43.26865,-2.03454
43.39905,-2.93948
43.31714,-1.98584
43.36023,-3.01521
43.31546,-1.98606
43.31975,-3.01832
43.35046,-3.08157
43.3005,-2.2017
43.29048,-1.99104
42.84084,-2.58364
42.84002,-2.58505
43.28304,-2.96223
43.25593,-2.92148
43.3141,-2.00359
43.32385,-2.42257
43.42043,-2.81432
43.41953,-2.72128
43.32109,-1.98297
43.32525,-1.9854
43.32472,-1.9853
43.32436,-1.96391
43.28675,-2.1271
43.31945,-1.98041
43.31721,-1.98508
43.31855,-1.95941
43.24752,-1.99537
43.31459,-1.98054
43.31893,-1.97966
43.22491,-2.96457
43.31398,-1.97944
43.32268,-1.98192
43.25718,-2.92754
43.25888,-2.92407
43.32787,-1.97041
43.32344,-1.98533
43.32076,-1.98111
43.37425,-3.01449
42.83975,-2.58552
43.25438,-2.92219
43.26066,-2.92967
43.28724,-1.99865
43.25717,-2.92373
43.32097,-1.98144
43.27272,-2.94699
43.2573,-2.9245
43.32633,-3.00799
43.31912,-2.0071
43.31021,-1.96686
43.25599,-2.92024
43.30038,-2.98524
43.32793,-3.00816
43.2878,-2.16302
43.25531,-2.92213
43.31444,-1.98637
43.28251,-2.91744
43.28251,-2.91744
43.28251,-2.91744
43.28251,-2.91744
43.28251,-2.91744
43.28251,-2.91744
43.25182,-2.93239
42.84292,-2.66825
43.31755,-1.98521
43.2535,-2.93289
43.3852,-2.69081
43.11015,-2.59849
43.31442,-1.99928
43.30869,-1.98076
43.25817,-2.92242
43.30424,-1.98142
43.24182,-3.17684
43.04268,-2.25915
43.04155,-2.2596
43.30388,-1.98317
42.52029,-2.51055
42.52062,-2.51075
43.31135,-1.98872
43.30625,-1.84848
43.31796,-1.97918
43.28568,-2.17752
42.84534,-2.67214
43.26584,-2.92519
43.31478,-1.98885
42.99492,-2.56313
43.13437,-2.62497
42.92216,-2.57807
43.25947,-2.92218
43.29768,-2.25736
43.35006,-1.81507
43.39212,-2.69661
42.84792,-2.66685
43.2651,-2.92295
43.40748,-2.9172
42.8513,-2.67451
43.32302,-1.98287
43.28653,-2.17035
43.31579,-1.98852
43.33715,-1.77715
43.28692,-2.1698
43.32491,-1.95898
43.383,-2.9781
42.97509,-2.74017
43.25848,-2.931
43.31003,-1.9889
43.31282,-2.00181
43.31521,-1.98024
42.59114,-2.79473
42.85029,-2.66066
43.32354,-1.97457
42.8331,-2.69528
43.31479,-2.00242
42.99464,-2.56298
43.35831,-2.88118
43.33253,-2.53135
43.25538,-2.23773
43.30242,-2.20765
42.998,-2.19094
43.31953,-1.98464
43.25509,-2.92421
43.32454,-1.98411
43.32435,-1.98298
43.25283,-2.92914
43.17367,-2.10922
43.27687,-2.12786
43.32294,-1.97579
43.31452,-1.98218
43.32257,-1.96
43.32257,-1.96
43.31432,-2.00247
43.3158,-2.0034
43.32161,-1.98486
42.5692,-2.41416
43.2891,-2.19179
43.32293,-1.9732
43.32295,-1.97713
43.28766,-2.12704
43.31849,-1.98336
43.13491,-2.7851
42.59166,-2.79494
43.25862,-2.92516
43.32307,-1.98259
43.04192,-2.65487
43.32197,-1.97759
43.26311,-2.94298
43.37617,-1.80544
43.26891,-2.03394
43.40761,-2.69773
43.31702,-2.00816
43.32523,-1.97313
43.31809,-1.98161
43.31464,-1.98939
43.30653,-2.05981
43.27736,-2.12575
43.31274,-1.98053
43.31396,-2.00304
43.36196,-2.51009
43.29906,-2.2566
43.32048,-1.98291
43.31962,-1.97462
43.33563,-1.82031
43.2573,-2.92872
43.29946,-2.2572
43.25647,-2.92473
43.25819,-2.92564
43.25776,-2.92483
43.25813,-2.92609
43.31406,-2.0028
42.59109,-2.79603
43.29207,-2.25853
43.36835,-2.50551
43.31613,-1.98614
43.32321,-1.97381
42.97362,-2.73993
43.40704,-2.69942
43.31221,-1.98221
43.31773,-2.02774
43.33671,-1.8192
43.24862,-1.99168
42.73144,-2.48118
43.31833,-1.98249
43.31257,-1.98302
43.28637,-2.16091
43.28449,-2.15871
43.25251,-2.92494
43.24727,-1.99185
43.24802,-1.99292
43.24651,-1.99283
43.32235,-1.94129
43.31675,-1.96753
43.32436,-1.96391
43.24692,-1.99116
43.36537,-1.79319
43.00848,-2.25224
43.34963,-1.81401
43.3179,-1.96743
43.31862,-1.97167
43.32293,-1.9716
43.31393,-2.0055
43.30695,-2.0593
43.3143,-1.99239
43.32345,-1.98314
43.32373,-1.98294
43.32569,-1.98464
43.32431,-1.9865
43.3853,-2.69061
43.08186,-3.0712
43.04215,-2.2598
43.28546,-2.16955
43.32446,-1.98498
43.25461,-2.93578
43.35668,-3.00962
43.25846,-2.9243
43.25882,-2.95482
43.3832,-2.99153
43.30144,-2.97348
43.30626,-1.98124
43.32328,-1.98218
43.26828,-2.92458
43.30987,-1.99693
43.25636,-2.93706
43.25842,-2.92521
43.40553,-2.69758
43.40693,-2.69657
43.3155,-2.41172
43.30804,-1.97886
43.3275,-1.96997
43.39285,-2.69774
43.31302,-1.98536
43.25599,-2.23606
42.52403,-2.40938
43.28976,-1.99041
43.39032,-2.99033
42.84336,-2.66231
43.32472,-1.98649
43.31167,-1.9818
43.19384,-2.098
43.25875,-2.92436
43.28096,-2.16722
43.31302,-1.98674
43.32305,-1.98789
